Date,close,high,low,open,volume
2010-01-04,43.122467041015625,43.19882827618266,42.63157457533474,42.65338850420371,10173800
2010-01-05,43.42792510986328,43.42792510986328,42.93702838144902,43.209748323748485,10593700
2010-01-06,43.43336868286133,43.63518290187763,43.193378006636216,43.329737953204585,11014600
2010-01-07,43.26974868774414,43.47155878943165,43.07338998891894,43.28611121908354,9626900
2010-01-08,43.346099853515625,43.346099853515625,43.029743783326346,43.15519676335839,5624300
2010-01-11,44.11514663696289,44.22968843616835,43.667886399476835,43.72788507925683,11916800
2010-01-12,43.85883331298828,43.88064725143192,43.34611837064504,43.3733878743881,12175200
2010-01-13,43.52610397338867,43.85882263221845,43.138837997602394,43.782457220754544,10842200
2010-01-14,43.389732360839844,43.52609229388916,43.17155563568597,43.43336437677069,6721000
2010-01-15,43.21520233154297,43.466104170058045,42.69703196300833,43.38428735803932,13482300
2010-01-19,43.46063995361328,43.498820570103824,42.855201491138196,43.06792266321051,8722200
2010-01-20,42.62613296508789,43.051575460669994,42.35341298982998,42.931578005736256,8703800
2010-01-21,41.5843391418457,42.64249393880148,41.48615978788716,42.62613140670446,12573200
2010-01-22,40.68436050415039,41.77524031381954,40.5970922832925,41.442525800336576,13825000
2010-01-25,40.662540435791016,41.05525361247285,40.41163445540664,40.98980349704701,9129700
2010-01-26,40.444358825683594,40.842527518040285,40.19890843813657,40.40617820913741,10558200
2010-01-27,40.19892120361328,40.55891355511722,39.88802060975825,40.32982978309276,13373200
2010-01-28,39.94800567626953,40.46072036715267,39.44620211063391,40.34617852030377,12828800
2010-01-29,39.33712387084961,40.40072992436459,39.1353096262496,40.10619190307371,15265600
2010-02-01,40.13344192504883,40.2207100866064,39.348007664163624,39.653452471675244,11828500
2010-02-02,40.60799789428711,40.678907742828365,39.81711172323896,40.22073607415224,12947600
2010-02-03,39.931636810302734,40.558893248452726,39.844368629052155,40.46071394368687,14540300
2010-02-04,38.92804718017578,39.724388935200956,38.75895798135709,39.57711783175811,15248400
2010-02-05,38.824405670166016,38.8571307269808,37.93534028190197,38.72622633834617,17307000
2010-02-08,38.25168991088867,38.971670247212195,38.25168991088867,38.85712839386246,11595600
2010-02-09,38.89530563354492,39.28802290313622,38.6280413322744,38.66622194674162,13051900
2010-02-10,38.58987808227539,38.85169110027045,38.18079810260463,38.7371450439511,11618700
2010-02-11,39.124385833740234,39.33165139156415,38.34985840950547,38.57349065150875,11273800
2010-02-12,39.102378845214844,39.26207079456382,38.639822129651684,38.84356789975974,13809100
2010-02-16,40.19266891479492,40.374387708123464,39.60897070723274,39.642008960128095,14230800
2010-02-17,40.11009216308594,40.43498390792645,39.90084277233074,40.319345755045596,8728000
2010-02-18,40.539588928222656,40.59465408555867,39.834740630234116,40.02747498271349,9848000
2010-02-19,40.776397705078125,40.958112414770426,40.31384085926784,40.44049457931255,13113200
2010-02-22,40.17617416381836,40.87000730399382,40.08256292301819,40.842472609073965,8683400
