Date,close,high,low,open,volume
2010-01-04,27.5828914642334,27.60340027618964,26.988168740354336,27.077033876610173,7750615
2010-01-05,27.637563705444336,27.658069770216922,27.405142491369222,27.452992711074657,6796106
2010-01-06,27.637563705444336,27.71275808008262,27.500845666016158,27.64439906036853,6209345
2010-01-07,28.17076301574707,28.273301547493674,27.398307717731008,27.64439964687563,10266533
2010-01-08,28.7928409576416,28.847526549881298,27.883664608573326,27.972532456913633,7158504
2010-01-11,29.155126571655273,29.48325088972936,28.915870054169936,28.9227081428579,5366649
2010-01-12,28.827009201049805,29.059427663808414,28.615094066409146,28.97739793992136,4730065
2010-01-13,28.92955207824707,29.05259668259936,28.601427662835047,28.82017544961887,4298333
2010-01-14,29.100454330444336,29.20982824145987,28.79283866714248,28.87486841659495,3598395
2010-01-15,29.1414737701416,29.26451841359508,28.854366866846338,29.079950080796287,6009527
2010-01-19,29.291852951049805,29.537947627538408,29.038925654391942,29.202987860305594,5475736
2010-01-20,28.95689582824707,29.16881101182457,28.64244483375046,29.100451981054153,4842718
2010-01-21,27.842649459838867,29.05943874961097,27.808469939307567,28.956900188017073,7782607
2010-01-22,27.261594772338867,28.08190317967982,27.241085968060688,27.73327265360724,7262347
2010-01-25,27.49400520324707,27.801623500650454,27.398304772094715,27.541858154059078,3230017
2010-01-26,27.32311248779297,27.65807226161185,27.145379567573656,27.3778008025849,2911463
2010-01-27,27.521352767944336,27.603385235834313,26.96080987925891,27.446158390472313,6189101
2010-01-28,27.220584869384766,27.746951220907626,26.837774717973762,27.705936335977412,6192352
2010-01-29,26.4139461517334,26.776247444643477,25.689338095439155,26.318242942860852,15968834
2010-02-01,26.912952423095703,26.94713192852655,26.564322014748228,26.6053368742181,5390984
2010-02-02,27.0155029296875,27.07019125674347,26.701051887207964,26.95397924555876,7391258
2010-02-03,26.803585052490234,27.029170937131465,26.61218141680457,26.906123593647816,4576400
2010-02-04,25.7918701171875,26.76940529473974,25.75769060377989,26.76940529473974,10142028
2010-02-05,25.6141414642334,25.914921779405862,25.074104515325057,25.79187441653269,8936409
2010-02-08,25.20398712158203,25.66199431667227,25.15613688914485,25.66199431667227,6543213
2010-02-09,25.8533992767334,26.140508891449056,25.463753835264132,25.54578359076179,7206964
2010-02-10,25.7850341796875,25.976440544545383,25.545777591233286,25.7850341796875,4193547
2010-02-11,26.133657455444336,26.215689904293665,25.491084983253348,25.70983270971383,4640803
2010-02-12,25.8807373046875,25.976440486904078,25.51843337745198,25.83972243666219,5981416
2010-02-16,26.605342864990234,26.63952237811734,26.031126497407584,26.06530601053469,6264098
2010-02-17,26.931211471557617,27.020773797742738,26.69007767870265,26.80719870398201,4948868
2010-02-18,27.45481300354004,27.523708366091494,26.85542445202107,26.91742807296006,5571292
2010-02-19,27.70973014831543,27.881971344994,27.241243245584368,27.406592699305936,6097426
2010-02-22,27.661502838134766,27.902636639728076,27.55815978030906,27.847519239542226,4267495
2010-02-23,27.509939193725586,27.88197482181687,27.413485103968952,27.661507937130633,5456646
2010-02-24,27.957754135131836,28.143770537172824,27.592607560225265,27.633944232156928,5058584
2010-02-25,27.689071655273438,27.716630365435776,27.206803875875597,27.558169849525846,5920475
2010-02-26,27.668394088745117,27.85441326207596,27.49615564493725,27.68217481826809,4680452
2010-03-01,27.95087432861328,28.136890791743983,27.730407411412443,27.730407411412443,4768665
