Date,close,high,low,open,volume
2010-01-04,34.7208137512207,35.15996285173518,34.616252922093054,34.957815992696666,3716000
2010-01-05,33.89828872680664,34.63717629624328,33.82161111282511,34.595354077048476,5941900
2010-01-06,33.41731643676758,33.7309964184678,33.00604771833699,33.640377166178034,10124500
2010-01-07,33.89828872680664,34.05164129567641,33.33366483583717,33.33366483583717,4901600
2010-01-08,33.8494873046875,33.98889821838289,33.50792418431123,33.91222327948752,3933100
2010-01-11,33.83554458618164,34.0446636090479,33.52883420415799,33.947074908983154,3058500
2010-01-12,34.0516242980957,34.42804003751289,33.87735804752389,34.14921563205316,5147300
2010-01-13,34.170135498046875,34.38622666147029,34.037694070905665,34.10739952538154,3462400
2010-01-14,34.351375579833984,34.43502532659865,33.96799021398803,34.107403799502826,2656300
2010-01-15,34.00980758666992,34.476839937185815,33.64036126767139,34.23286821066145,4252500
2010-01-19,34.45592498779297,34.574424767705544,33.75885995087074,33.98192054995849,3349400
2010-01-20,34.10740661621094,34.64414723635837,33.84252104776695,34.33743679107801,3433400
2010-01-21,34.121341705322266,34.21196092489488,33.48004034548225,34.00981138088392,5942700
2010-01-22,33.67522430419922,34.60231973478925,33.59854669869545,34.02375694078508,6885300
2010-01-25,34.07952117919922,34.232876392003526,33.424280772014235,34.03769896413843,4768100
2010-01-26,35.01359939575195,35.640959403115524,34.95783553903843,35.2366601407937,8489000
2010-01-27,35.48061752319336,35.4875870047564,34.8741689225993,35.05540735234898,4662400
2010-01-28,35.04146957397461,35.59912122842831,34.83932001826864,35.59912122842831,4554800
2010-01-29,35.32029724121094,35.5433605821024,34.916000752611254,35.0623838264615,4484800
2010-02-01,35.334251403808594,35.515489934011555,35.006632406908516,35.515489934011555,4302600
2010-02-02,35.61305236816406,35.67578832701477,35.03448711886399,35.2714893346231,5640200
2010-02-03,35.2505989074707,35.51548451785981,35.048449292723916,35.17392128400857,3978800
2010-02-04,34.6650505065918,35.369087815791026,34.63716726167265,35.04146633572252,6662500
2010-02-05,35.04842758178711,35.2017827337147,34.32348199788387,34.581395305050485,6746400
2010-02-08,34.191036224365234,35.055397956601475,34.16315298740139,34.978720384496825,5193700
2010-02-09,34.553531646728516,34.67900363138865,34.07255747826029,34.53262053564965,5355400
2010-02-10,34.63716125488281,34.79051641625062,34.33045359123932,34.60928067389131,4619400
2010-02-11,34.99267578125,35.041470135603454,34.33743275005873,34.581407180918866,4639300
2010-02-12,35.16695022583008,35.194833480221845,34.3513823189787,34.69294553754407,5810400
2010-02-16,35.97553634643555,35.97553634643555,35.03449670615671,35.26452950458913,5379100
2010-02-17,36.07312774658203,36.19162756619651,35.66882861334749,36.0452444975811,4512800
2010-02-18,36.76322937011719,36.86081809801864,35.96857260200523,36.00342799833581,4577600
2010-02-19,36.860809326171875,37.035075629980625,36.6377486700241,36.72836523345786,5437300
2010-02-22,36.972328186035156,37.14659443578937,36.777148178127916,36.944444947892414,4457700
2010-02-23,36.49834060668945,37.23722814459688,36.4704573556872,36.756254030727334,6511900
2010-02-24,36.79806137084961,36.923533281472025,36.52620645086502,36.58894240617623,6050600
2010-02-25,36.77018356323242,36.86080276964026,36.33103181120153,36.33103181120153,5101400
2010-02-26,36.658668518066406,36.93749573429326,36.470460545977296,36.79808212617983,7398500
2010-03-01,37.000221252441406,37.23722086233239,36.777157947139756,36.777157947139756,4330200
2010-03-02,37.1466064453125,37.25116463351359,36.88172091550268,37.09781209233343,3619600
2010-03-03,37.02810287475586,37.44634359241746,37.02810287475586,37.24419404516899,3892900
2010-03-04,37.32785415649414,37.37664852505856,36.9653798049487,37.132676682236465,3911600
2010-03-05,37.59969711303711,37.62061087787778,37.258136643388774,37.53696113670069,4259700
2010-03-08,37.732940673828125,37.86619998518748,37.45941234592628,37.487467219418775,3145000
2010-03-09,37.5716438293457,38.01349889520675,37.480466792637,37.84517226401077,5107400
2010-03-10,37.094722747802734,37.718929232690385,36.89132884191812,37.56463271396854,5891200
2010-03-11,37.606719970703125,37.634774861765685,37.03160808122901,37.08771786335412,4085400
2010-03-12,37.28408432006836,37.87322345866604,37.17186746869074,37.76100660728842,4490200
2010-03-15,36.98249816894531,37.213946911950764,36.66688746278359,37.164852210487894,4929600
2010-03-16,37.066654205322266,37.14380377398824,36.81416835622473,36.98950731211643,4126300
2010-03-17,37.16485595703125,37.55060122546627,37.06666386874632,37.24901792867178,5519100
2010-03-18,37.438392639160156,37.6698387811482,37.13680927576555,37.227986325863355,4113000
2010-03-19,37.494510650634766,37.59270011371279,37.017588108145354,37.494510650634766,13199100
2010-03-22,37.44540023803711,37.57865960394826,37.29811610509845,37.38227808456896,3817700
2010-03-23,37.8031005859375,37.8031005859375,37.41735253214217,37.55762430848033,3244300
2010-03-24,37.91530990600586,38.05557897889205,37.662821294073,37.77503815765859,3218200
2010-03-25,37.9293212890625,38.22388942795626,37.88022392378694,38.08361773900021,4123700
2010-03-26,38.11869812011719,38.392229211740144,37.985441441219486,38.06960341339378,3422700
2010-03-29,38.40626907348633,38.44835141384475,38.11871310302521,38.20989016940417,2644700
2010-03-30,37.824134826660156,38.45535638917471,37.73295778419445,38.45535638917471,3517500
2010-03-31,37.83114242553711,37.97842922180223,37.65580342206704,37.73295301166761,3357100
2010-04-01,37.81711196899414,38.104670480200056,37.5856658941068,38.041548336965214,3725300
2010-04-05,37.40330505371094,37.9784165796138,37.298100616464815,37.9784165796138,4362000
2010-04-06,36.88431930541992,37.2981195327475,36.77210243065963,37.28409208896979,6585300
2010-04-07,36.821197509765625,37.30513228529931,36.666898302148496,36.83522495368185,5631700
2010-04-08,36.652862548828125,36.835216602937045,36.60376784398205,36.69494487103651,4147000
2010-04-09,36.75105285644531,36.79313250115768,36.568698811156295,36.722997976329985,3406400
2010-04-12,36.48454666137695,36.94744160596581,36.421424501866596,36.84925217460777,3204900
2010-04-13,36.62480926513672,36.7650783174491,36.41440033574679,36.41440033574679,3433800
2010-04-14,37.108760833740234,37.14382811280469,36.59677106810593,36.60378345373406,3158800
2010-04-15,37.08771514892578,37.150837311465835,36.69495472918087,37.07368770442117,3736400
2010-04-16,36.568702697753906,37.31915343010437,36.50558054851598,37.07367989165736,6067500
2010-04-19,37.30512619018555,37.31214124872818,36.42843115462079,36.498568362742525,4869200
2010-04-20,37.291107177734375,37.5015161741989,37.02459375301264,37.45242145514691,4311000
2010-04-21,37.0316047668457,37.256038524335686,36.75106390771394,37.164864149735116,3833100
2010-04-22,37.7259407043457,37.76100797001783,36.596757091661466,36.77910847843305,4727600
2010-04-23,37.438392639160156,37.63477150817564,36.98251006413257,37.080699498640314,5346400
2010-04-26,36.414405822753906,37.43838771697073,36.3723261709038,37.31214341049826,6322800
2010-04-27,35.43952560424805,36.35129074478567,35.40445833164154,36.182964090628474,6430300
2010-04-28,35.853309631347656,35.95149902043495,35.30625293474117,35.334307810326166,6420800
2010-04-29,36.063724517822266,36.063724517822266,35.55875001318637,35.99358998745809,4907800
2010-04-30,35.5868034362793,36.01462833469514,35.4114644420978,35.930466366617026,5243100
2010-05-03,35.91643524169922,35.965529940997016,35.6008245494559,35.684989184361086,4037800
2010-05-04,35.06779098510742,35.58679546888947,34.93453434252966,35.48860340674466,6098700
2010-05-05,35.50263595581055,35.80421921574079,34.89245705394586,34.913496875418964,4062800
2010-05-06,34.92751693725586,35.881361215979915,34.03679478507854,35.47457625914756,9027100
2010-05-07,34.548797607421875,35.22911382737544,34.24020191071705,34.83635347891939,7935600
2010-05-10,35.13092041015625,35.57978779989065,34.6890654028724,35.474586010368284,6336400
2010-05-11,34.91350173950195,35.20807265846706,34.731150351922324,34.78725744215418,4672000
2010-05-12,35.201053619384766,35.24313593889553,34.63295702102272,35.07480933631307,5782100
2010-05-13,35.18704605102539,35.64292873906773,35.074829144417414,35.13795132160078,3797500
2010-05-14,35.15195846557617,35.64992320927018,34.97661948306069,34.97661948306069,6948500
2010-05-17,35.15195846557617,35.40444702847216,34.6119140783732,35.208068224202194,6006800
2010-05-18,34.94856262207031,35.61484852647352,34.85037055755955,35.32729274048534,4367800
2010-05-19,35.16599655151367,35.32730814320871,34.654006888622106,34.885455699833265,5241000
2010-05-20,33.95966339111328,35.20106409373293,33.93161117855287,34.47165573339609,7953900
2010-05-21,34.52775573730469,34.54879556126591,33.601966026559204,33.665088173903705,8400600
2010-05-24,34.008758544921875,34.625949988018405,33.96667621565844,34.52776056186492,5255600
2010-05-25,34.135005950927734,34.170075902305015,33.447677176227096,33.447677176227096,6596100
2010-05-26,33.665077209472656,34.22616129453854,33.573900209568215,34.12797191408451,6973300
2010-05-27,34.87843322753906,34.90648810938309,33.987710794947176,34.00173823586919,6247100
2010-05-28,34.69609451293945,35.102879746339305,34.56283511326187,35.00469029950009,5474600
2010-06-01,34.08590316772461,34.81531410628433,34.043823516762984,34.45060863700447,4961100
2010-06-02,34.91350173950195,34.91350173950195,34.04382177495159,34.233188220973254,5062800
2010-06-03,34.871421813964844,35.060788258483754,34.639973045510324,34.934543962137816,3679300
2010-06-04,34.09292221069336,34.745183631433335,33.96667789213328,34.436585219192544,6378300
2010-06-07,33.854454040527344,34.240199300871474,33.84743898235228,34.09992756743885,5780500
2010-06-08,34.68826675415039,34.70946466931263,33.75552074911609,33.75552074911609,5964900
2010-06-09,34.476280212402344,35.00624966667781,34.426816612315086,34.900254697597106,6338100
2010-06-10,35.32423400878906,35.352496999426315,34.75893106701679,34.80839467008723,4964600
2010-06-11,35.62102508544922,35.62809016109343,35.069857535993656,35.16171699719297,3916300
